ID,Pol,Godine,SkolaPoTipu,SkolaPoRegionu,Uspeh,EkonomskiPolozaj,ImaKomp,ZadovoljanPristupom,KolikoDugo,KolikoNedeljno,KolikNajduze,Predhodnih6meseci,DaMozeDaLiBi,Sadrzaj1,Sadrzaj2,Sadrzaj3,Sadrzaj4,Sadrzaj5,Sadrzaj6,Sadrzaj7,Sadrzaj8,Sadrzaj9,Sadrzaj10,Sadrzaj11,Sadrzaj12,Sadrzaj13,Aktivnost1,Aktivnost2,Aktivnost3,Aktivnost4,Aktivnost5,Aktivnost6,Aktivnost7,Aktivnost8,Aktivnost9,Aktivnost10,Aktivnost11,Aktivnost12,Aktivnost13,Aktivnost14,BrojaMailovaPrim,BrojaMailovaPosl,ZaStaMail,DaLiSvakodnevnoFb,ImaNemaFB,BrojaSatiFB,FBcitaPostove,FBpiseStatuse,FBdeliMuzikuFotografijeIsl,FBigraIgrice,FBcetuje,FBgrupe,Komunikacija1,Komunikacija2,Komunikacija3,Komunikacija4,FizAkt1,FizAkt2,FizAkt3,EnergetskoP1,EnergetskoP2,Grickalice,Pusac,PusacKolikoGodina,PusacKolikoCigareta,Kafa_bin,Alkohol_bin,DaLiSeDrogira,TEMPS1,TEMPS2,TEMPS3,TEMPS4,TEMPS5,TEMPS6,TEMPS7,TEMPS8,TEMPS9,TEMPS10,TEMPS11,TEMPS12,TEMPS13,TEMPS14,TEMPS15,TEMPS16,TEMPS17,TEMPS18,TEMPS19,TEMPS20,TEMPS21,TEMPS22,TEMPS23,TEMPS24,TEMPS25,TEMPS26,TEMPS27,TEMPS28,TEMPS29,TEMPS30,TEMPS31,TEMPS32,TEMPS33,TEMPS34,TEMPS35,TEMPS36,Depresivan,Ciklotimicni,Hipertimicni,Iritabilni,Anksiozni,Temper_bin,Internet1,Internet2,Internet3,Internet4,Internet5,Internet6,Internet7,Internet8,Internet9,Internet10,Internet11,Internet12,Internet13,Internet14,Internet15,Internet16,Internet17,Internet18,NKP,PI,SPO,PUI,PUIcutoff,CutOff3940,CutOff4950
2038,0,17,1,4,3,3,0,0,3,0,1,2,0,1,1,3,4,2,3, ,4,5,3, ,3,2,5,5,2, ,3,3,3,4,3,2,3,3,3,3,0,0,1,1,1,3,0,1,1,1,1,1,1,1,3,1,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0.142857143,0.714285714,1,0.571428571,0.142857143,1,3,4,1,2,1,2,1,2,1,1,1,2,1,3,4,3,1,3,16,16,4,36,0,0,0
2039,0,16,1,4,4,3,0,1,6,0,1,1,0,1,1,1,1,1,1,2,2,5,3,1,1,1,1,4,1,1,4,4,1,5,4, ,1,5,4,1, , , , ,1,1,0,0,1,0,0,0, ,2, ,2,2,1, ,0,0,0,1,2,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.142857143,1,0.142857143,0,1,3,3,1,2,4,1,1,1,1,1,1,1,1,2,2,3,2,4,18,11,5,34,0,0,0
2040,0,16,1,4,3,2,0,0,1,1,2,0,0,1,3,5,2,1,5,4,3,5,3,5,4,3,3,3,2,4,3,2,4,3,4,1,2,4, ,5,1,0,1,0,1,3,0,1,0,0,0,0,0,1,1, ,5,1,120,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.714285714,1,0.285714286,0.142857143,1,2,2,2,2,2,2,1,1,2,3,1,1,2,2,4,1,3,3,15,12,9,36,0,0,0
2041,1,16,1,4,4,3,0,1,3,0,0,1,0,1,1,1,1,5,2,1,5,1,2,4,1,4,4,5,1,1,5,2,1,2,3,1,3,4,5,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,2,1,2,2,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.428571429,1,0.142857143,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,9,6,4,19,0,0,0
2042,1,17,1,4,4,3,0,1,4,0,0,1,0,3,1,5,4,2,4,1,1,5,4,4,3,2,5,5,2,2,5,2,1,5,4,5,3,5,5,1,0,0,1,1,1,5,1,1,1,0,1,0,1,1,2,1,2,2,60,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0.142857143,0.428571429,1,1,0.428571429,1,3,1,2,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,14,6,4,24,0,0,0
2043,0,16,1,4,4,4,0,1,3,0,1,0,0,1,3,5,1,1,3,2,1,5,3,1,1,1,4,5,1,1,3,1,5, , , , , , , ,1,1,2,0,1,2,0,0,0,0,0,0,2,1,3,1,7,3, ,1, ,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0.142857143,0.285714286,0.25,0.571428571,0.142857143,0,3,2,2,1,1,2,3,1,1,3,1,1,3,2,2,3,2,1,14,11,9,34,0,0,0
2044,0,16,1,4,3,2,0,0,3,0,0,2,0,1,4,5,3,2,3,3,5,5,2,3,4,1,5,5,1,3, ,2,2,5,2,1,1,5,5,1,1,0,1,1,1,1,0,0,0,0,1,0,1,3,2,1,5,1,120,1, ,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0.428571429,0.428571429,0.5,0.571428571,0.428571429,0,5,3,3,4,4,3,4,3,5,2,2,3,4,4,1,2,2,3,30,17,10,57,1,1,1
2045,0,17,1,4,3,1,0,0,3,0,1,0,0,1,3,4,5,2,5,5,2,3,4,4,4,3,4,5,5,1,4, , ,3,2,2,3,3,2,3,0, ,1,0,1, ,0,0,0,0,1,0,2,2, ,1,3,2,60,1, ,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0.285714286,0.571428571,0.5,0.428571429,0.285714286,0,5,3,4,3,3,2,3,4,5, , , , , , , , , , , , , , , , 
2046,1,17,1,4,4,1,0,0,5,0,2,1,0,3,1,1,2,3,4,4,2,5,4,3,4,2,4,4,4,3,5,3,1,2,4,2,5,5,5,1,1,1,2,0,1,1,1,0,0,0,1,0,2,3,1,1,4,2,60,1,330,1,1,2,15,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0.571428571,1,0.142857143,0.428571429,1,1,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,3,3,14,6,6,26,0,0,0
2047,0,16,1,4,4,3,0,1,3,0, ,1,0,1,1,1,1,3,5,3,1,4,2,4,4,1,2,1,1,1,3,1,1,2,1,1,1,2,3,1,0,1,2,0,1,2,0,0,0,0,0,0,0,1,1,1,3,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.142857143,0.285714286,0.75,0.142857143,0.285714286,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,6,4,19,0,0,0
2048,1,17,1,4,4,1,1,0, ,0,0,0,0,1,1,4,1,3,3,3,1,5,2,2,2,2,2,5,1,1,5,3,1,3,3,1,4,4,4,1,1,1,1,1,1,2,1,1,1,0,1,0,2,1,2,1,5,2,120,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0.428571429,1,1,0.142857143,0.428571429,1,3,1,1,1,5,3,3,3,1,1,1,1,1,5,3,4,3,3,22,15,6,43,1,1,0
2049,0,17,1,4,3,3,0,1,4,0,0,1,0,1,2,5,3,2,4,3,2,5,2,4,3,2,4,5,4,3,5,4,3,4,2,4,3,5,3,4,1,1,1,1,1,2,0,0,0,0,1,0,2,1,3,1,7,3,4,1,100,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0.142857143,0.285714286,1,0.714285714,0.428571429,1,2,4,2,2,1,2,2,2,1,1,1,2,4,4,3,2,1,3,18,14,7,39,1,0,0
2050,0,17,1,4,5,3,0,0,5,0,0,1,0,1,2,3,1,4,5,3,4,5,3,5,3,1,3,4,1, ,5,1,3,3,5,1,4,4,5,3,0,0,1,0,1,0.15,1,0,0,0,1,0,0,1,1,1,1,1,90,1,330,1,1,6,20,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.428571429,0.714285714,0.875,1,1,0,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,11,7,4,22,0,0,0
2051,1,16,1,4,4,2,0,1, ,0,0,0,0,1,1,3,1,5,5,3,1,5,5,5,5,1,1,5,2,1,5,5,2,5,2,3,3,5,5,3,1,1,1,1,1,5,0,0,0,0,1,0,1,3,2,1,3,2,30,1, ,1,1,1,10,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0.571428571,0.571428571,1,0.428571429,0.571428571,1,2,1,3,2,4,1,1,1,1,2,1,1,1,5,2,3,1,1,19,9,5,33,0,0,0
2052,1,17,1,4,4,2,0,0, ,0,0,0,0,1,1,3,1,5,5,3,1,5,5,5,5,1,2,5,2,1,5,5,2,5,2,3,2,5,5,4,1,1,1,1,1,5,0,0,0,0,1,0,1,3,2,1,3,2,30,1, ,1,1,1,10,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0.714285714,0.857142857,0.875,0.428571429,0.857142857,1,2,1,3,2,4,1,1,1,1,2,1,1,1,4,2,2,1,1,18,8,5,31,0,0,0
2053,1,16,1,4,4,4,0,1,5,1,0,2,0,1,1,3,2,3,3,2,1,5,3,4,4,1,1,5,3,4,4,3,2,5,3,5,4,5,4,2,0,0,0,1,1,2,0,1,1,0,1,0,1, ,2, ,7,1,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0.142857143,0.428571429,1,0.428571429,0.571428571,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,9,7,4,20,0,0,0
2054,0,16,1,4,3,4,0,1,10,1,1,2,0,1,1,4,2,1,1,5,4,5,2,3,1,1,1,5,1,1,4,4,1,5,5,5,2,5,3,1,1,1,1,1,1,3,1,0,0,0,1,0,2,1,2,1,3,2,120,1, ,1,1,2,4,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.142857143,1,0.625,1,0.285714286,0,4,3,2,4,4,5,3,3,4,1,1,1,1,3,2,2,4,1,22,19,7,48,1,1,0
2055,1,17,1,4,3,4,0,1,5,1,0,0,1,1,1,3,3,3,3,3,1,5,5,5,4,1,1,5,3,4,4,3,2,5,3,5,4,5,4,2,0,0,0,1,1,2,0,0,1,0,1,1,0, ,1, ,7,2,20,1, ,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0.714285714,0.571428571,1,0.428571429,0.857142857,1,4,1,1,2,5,3,1,1,1,2,1,1,1,2,3,5,1,2,18,14,5,37,0,0,0
2056,0,17,1,4,3,3,0,0,8,1,0,1,0,4,3,5,3,2,3,3,3,5,3,1,1,3,3,5,1,1,4,2,1, ,5,3,2,2,4,1,0,0, ,1,1,7,0,0,0,1,0,0,2,1,3,1,2,1,180,1, ,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.857142857,1,0.285714286,0,1,3,5,1,3,1,4,2,1,1,1,1,1,1,4,1,2,2,2,17,14,5,36,0,0,0
2057,0,17,1,4,3,3,0,0,5,0,1,2,0,1,1,2,4,3,5,3,1,5,5,5,5,4,4,3,2,1,5,3,1,3,1,1,2,3,5,3,0,0,2,0,1, ,0,0,0,1,0,0,1,1,3,1,4,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.428571429,0.875,0,0.428571429,1,3,1,1,1,3,4,2,1,1,2,1,1,1,1,2,2,1,1,13,11,5,29,0,0,0
2059,1,17,1,4,3,3,0,1,5,1,0, ,0,1,1,3,1,3,3,2,1,5,1,2,2,1,4,5,1,1,4,3,1,2,4,4,2,5,5,2,1,1, ,1,1,20,1,1,1,1,1,0,1,2,2,2,2,1,120,1, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.428571429,0.75,0.142857143,0.285714286,1,4,1,1,3,4,3,5,1,1,1,1,1,1,5,2,2,2,2,25,10,5,40,1,1,0
2060,1,17,1,4,4,3,0,1,3,0,0,1,0,2,1,5,3,3,2,4,1,5,3,2,3,3,5,4,1,4,5,3,1,5,3,2,4,5,3,1,0,0,1,1,1,2,1,0,0,0,0,0,2,2,2,2,4,2,15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0.142857143,0.5,0.285714286,0.428571429,1,3,3,3,1,1,1,1,1,1,2,1,1,3,4,1,2,1,1,15,9,7,31,0,0,0
2061,0,17,1,4,5,3,0,1,5,0,0,2,0,2,1,3,2,3,4,4, ,5,2,2,3,2,2,4,3,2,4,4,1,4,5,3,4,5,3,2,0,0, ,1,1,2,1,0,0,0,1,0,1, , ,1,3,1,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.142857143,0.625,0.285714286,0.285714286,1,3,3,1,1,1,4,1,1,1,2,1,1,2,3,2,1,1,1,12,12,6,30,0,0,0
2062,1,17,1,4,5,3,0,0,3,0,0,2,0,1,1,1,1,3,2,1,1,5,2,2,3,1,1,3,1,1,3,3,1,2,1,1,1,3,2,1, ,0,1,0,1,2,0,0,0,0,1,0,0,1,1,1,6,1,60,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.428571429,0.571428571,0.75,0.142857143,0.285714286,1,1,3,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,9,9,5,23,0,0,0
2063,0,17,1,4,4,3,0,1,10,0,0,0,0,1,3,5,2,4,3,2,4,5,1,3,1,2,2,4,1,1,4,1,1,4,1,5,2,5,3,3,1,0,1,1,1,1,0,0,1,0,1,0,1,2,3,1,6,1,90,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0.142857143,0.571428571,1,0.428571429,0.571428571,1,1,2,3,3,1,1,1,2,1,1,1,1,4,2,2,4,2,4,16,12,8,36,0,0,0
2064,0,17,1,4,4,2,0,1,6,0,0,2,0,1,2,5,1,2,3,3,4,5,1,2,3,1,4,5,1,1,3,2,1,3,2,3,2,3,4,3,1,0,1,1,1,3,0,0,0,0,1,0,1,3,2,2,7,3,120,1,100,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.285714286,0.571428571,0.875,0.142857143,0.285714286,1,2,1,1,2,1,3,2,1,3,2,2,1,3,2,1,3,1,2,13,12,8,33,0,0,0
2065,1,16,1,4,3,4,0,1,3,1,1,1,1,1,1,3,1,1,3,3,1,5,3,3,3,1,3,5,1,5,4,2,1,4,4,1,3,4,1,1,0,0,1,1,1,10,0,1,1,0,1,1,2,2,2,1,4,2,60,1,250,0,1,3,10,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0.857142857,0.857142857,0.75,0.714285714,0.571428571,0,4,2,4,4,4,3,4,3,1,1,1,4,1,3,3,3,1,3,30,15,4,49,1,1,0
2066,0,17,1,4,3,5,0,0,3,1,2,1,1,1,1,3,1,1,1,1,3,5,1,1,1,1,3,5,1,1,3,3,1,3,1,5,1,3,1,1,0,0,1,1,1,16,0,0,0,1,1,0,2,2,2,1,7,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.142857143,0.75,0,0.142857143,1,4,1,5,4,4,1,4,1,1,1,1,1,1,5,3,3,1,3,30,10,4,44,1,1,0
2067,1,16,1,4,3,3,0,1,3,1,1,0,0,1,1,1,1,3,2,3,1,5,1,4,2,1,2,5,1,4,4,3,1,2,2,3,4,2,4,2,0,0,1,1,1,3,0,0,0,1,1,0,1,1,2,1,1,1,20,1, ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0.142857143,0.857142857,0.5,0.857142857,0.571428571,0,2,1,2,2,1,1,1,1,1,1,1,4,2,3,2,3,3,3,18,9,7,34,0,0,0
2068,1,17,1,4,4,3,0,1,8,1,1,1,0,1,1,2,2,3,3,2,1,5,3,3,2,4,4,5,1,1,4,3,1,5,3,2,2,4,4,1,1,1, ,1,1,24,0,0,1,0,1,0,1,2,2,2,2,1,120,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0.142857143,0.857142857,0.875,0.571428571,0.285714286,1,3,2,1,1,1,1,1,1,3,1,2,3,2,1,2,2,2,2,13,11,7,31,0,0,0
2069,1,17,1,4,4,2,0,1,1,0, ,0,0,1,1,3,1,3,4,2,1,5,4,4,3,1,1,4,1,2,4,1,1,3,1,2,2,4,4,1, , ,2,1,1,2,0,0,0,1,1,0,1,1,1,1,3, ,30,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0.285714286,0.571428571,0.625,0.571428571,0.857142857,0,2,2,2,2,3,1,2,1,1,1,1,1,2,1,1,2,2,1,14,8,6,28,0,0,0
2070,0,16,1,4,5,3,0,0,7,1,0,0,0,1,1,4,1,1,2,1,2,4,1,1,1,1,2,4,1,2,3,1,1,3,4,3,1,3,1,1,1,0,1,1,1,4,1,0,0,1,0,0,1,3,3,1,7,2,120,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.142857143,1,1,0,1,3,2,1,1,1,1,1,1,1,3,1,1,3,2,1,2,1,2,12,8,8,28,0,0,0
2071,1,17,1,4,3,5,0,1,6,1,2,2,0,1,1,2,2,2,3,1,1,4,2,2,2,1,2,5,2,4,5,5,3,5,2,2,3,3,3,1,1,1,1,1,1,10,1,0,1,0,1,0,2, ,3,2,2,2,120,1,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.571428571,1,0.142857143,0.142857143,1,4,2,4,3,4,3,3,2,5,3,2,3,4,4,3,3,2,3,28,18,11,57,1,1,1
2072,1,17,1,4,3,5,0,1,7,0,2,0,0,1,1,2,3,3,3,3,1,5,4,3,3,1,5,5,4,5,3,5,2,5,4,5,2,5,2,1,1,1,1,1,1,10,0,0,0,0,1,0,1,1,3,1,2,1,20,1, ,1,1,3,15,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0.142857143,1,0.75,0.285714286,0.857142857,0,5,4,5,5,5,2,3,1,1,3,4,4,5,5,5,5,3,4,36,18,15,69,1,1,1
2073,0,17,1,4,4,3,0,1, ,1,0,0,0,3,1,3,3,2,3,3,5,5,4,4,3,1,2,5,1,1,5,4,1,5,4,3,3,5,5,3,1,0,1,1,1,2,1,0,0,0,1,0,2, , ,1,4,1,30,1, ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0.857142857,1,1,0.142857143,1,3,2,2,2,1,2,3,1,1,1,1,1,1,2,1,3,1,3,17,10,4,31,0,0,0
2074,0,17,1,4,5,3,0,1,5,0,0,1,0,2,1,1,4,4,4,4,3,5,5,3,3,1,1,4,1,1,5,2,1,4,3,2,1,5,4,1,1,0,1,1,1,0.5,0,0,0,0,1,0,1,2,2,2,2,1,30,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0.142857143,0.857142857,1,0.571428571,0.285714286,1,2,1,1,1,3,1,2,1,1,1,1,1,1,2,1,2,1,2,14,7,4,25,0,0,0
2075,0,16,1,4,4,3,0,0,2,1,1,1,0,1,1,1,1,2,3,3,1,5,5,2,1,1,1,5,1,1,3,5,1,5,1,2, ,5,5,1,1,1,1,1,1,4,0,0,1,0,1,1,1,1,1,1,6,1,30,1, ,1,0, ,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.285714286,0.714285714,1,0.428571429,0.142857143,1,2,5,5,2,5,5,5,4,3,2,1,2,1,5,5,5,1,1,27,27,5,59,1,1,1
2076,0,17,1,4,4,3,0,1,5,0,0,2,0,1,1,5,1,1,1,1,4,5,1,1,1,1,1,4,1,1,3,1,1,2,1,1,1,2,3,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,2,1,7,3,130,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.285714286,0.625,0.285714286,0.285714286,1,2,1,1,3,3,1,1,1,1,1,1,1,2,1,1,2,3,1,13,7,7,27,0,0,0
2077,0,17,1,4,5,1,0,1,5,0,0,1,0,3,1,4,1,3,4,2,5,5,1,3,5,1,2,4,1,1,4,3,2,5,3,3,2,4,5,1,1,0,1,1,1,3,0,0,0,0,1,0,1,1,3,1,7,3,120,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0.285714286,0,1,0.571428571,0.714285714,1,3,5,1,3,2,1,1,1,1,1,1,1,5,4,3,2,1,1,16,13,8,37,0,0,0
2078,1,17,1,4,3,3,0,0,4,1,0,2,1,1,1,2,2,2,3,2,1,5,3,3,2,2,5,5, ,2,4,2,1,2, ,4,5,4,1,1,0,0,1,1,1,6,0,0,0,0,1,0,1,1,2,2,0,0,0,1,500,1,1,3,10,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0.285714286,1,0.5,0.571428571,0.571428571,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,6,4,19,0,0,0
2079,0,16,1,4,4,3,0,0,5,0,1,0,0,2,1,5,3,1,3,4,5,5,3,2,2,1,1,5,1,1,3,3,1,4,3,2,1,5, , , , , ,1,1,6,0,0,1,0,0,0,1,1,2,1,7,2,4,0, ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.142857143,0.714285714,0.875,0.428571429,0.142857143,1,3,1,4,2,2,1,2,1,1,2,1,1,4,4,1,3,3,5,23,8,10,41,1,1,0
2080,0,17,1,4,4,3,0,1,3,0,1,1,0,1,1,3,1,1,3,1,3,5,3,2,1,1,3,4,1,3,4,4,1,4,3,3,1,1,2,1,1,0,1,1,1,0.5,0,0,0,0,1,0,1,2,2,2,5,2,60,0,0,1,1,2,10,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0.142857143,0.714285714,0.75,0.571428571,0.142857143,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,6,4,19,0,0,0
2081,0,17,1,4,2,3,0,1,1,0,0,0,0,4,3,5,2,1,2,1,5,5,4,2,1,1,1,5,1,1,2,3,1, , , , , , , ,0, ,1,1,1,1,1,0,0,0,0,0,0,1,1,1,4,2,60,1,500,1,1,2,15,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0.428571429,0.857142857,0.75,1,0.571428571,0,2,3,5,5,2,2,3,2,3,1,1,1,1,2,1,2,5,5,25,13,8,46,1,1,0
2082,0,16,1,4,4,5,0,1,6,0,1,2,0,1,1,4,4,2,4,2,3,5,1,3,3,1,1,4,1,2,5,2,1,5,3,5,5,5,4,1,0,1,1,1,1,2,0,0,0,0,1,0,2,1,3,1,5,3,130,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0.714285714,0.571428571,0.625,0.285714286,0.428571429,0,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,9,9,6,24,0,0,0
2083,1,17,1,4,3,3,0,1, ,0, ,2,0,1,1,3, ,4,4,3,1,5,2,3,4,3, ,5,2,2,4,1,1,1,1,3,3,5,4,1,0,0,2,0,1,3,0,0,0,0,1,0,0,1,2,2,5,2, ,1, ,1,1,2,13,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0.285714286,0.142857143,1,0.857142857,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,6,4,18,0,0,0
